ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0007254,JNK cascade,43/3235,171/18888,0.004920768,0.027205071,0.019709019,AXIN1/DUSP22/CRK/SERPINF2/MINK1/LTBR/MAP2K7/PER1/DUSP16/CRKL/CDC42/TNFRSF19/APP/PTK2B/TRAF4/TAOK1/TAOK2/DNAJA1/HIPK3/ITCH/MAP4K3/MAP3K10/DUSP3/MAPK8/DKK1/SDCBP/PHLPP1/SMAD3/IGF1R/MAP4K4/PJA2/PDCD4/TAOK3/DAB2IP/XIAP/TRIB1/CCN2/TRAF2/HIPK2/DUSP9/IRAK1/DVL3/STRADB,43
GO:0021782,glial cell development,35/3235,133/18888,0.004931141,0.027238052,0.019732912,SKI/ILK/LDLR/RAF1/MAPK1/KRAS/APP/MAPK3/NF1/PARD3/SIRT2/SOS1/ERBB2/AKT2/CNTNAP1/GRN/ERCC2/MDK/CSPG5/DAG1/B4GALT5/CERS5/LRP1/MYRF/MAP2K1/PPP3R1/GRB2/ROR2/CDK6/DICER1/NDRG1/ADGRG6/PLEC/MECP2/NCSTN,35
GO:0045023,G0 to G1 transition,14/3235,40/18888,0.004939394,0.027259279,0.019748291,SMARCA4/ARID1A/MED1/SMARCC1/SMARCD1/PBRM1/SMARCC2/SMARCD2/DPF2/FOXO4/RRM2B/DAB2IP/ARID1B/PHF10,14
GO:0072073,kidney epithelium development,39/3235,152/18888,0.004993388,0.027532676,0.019946355,PKD1/ILK/JAG1/KANK2/HS3ST3B1/CRLF1/TMEM59L/SDC1/LGR4/LIF/AQP1/WT1/ASXL1/FGFR1/RARA/CTNNB1/VEGFA/SDC4/SMAD7/SMAD4/MAGED1/IRX3/LAMA5/SMAD3/ARG2/SOX9/HS2ST1/PTCH1/LZTS2/YAP1/NOTCH2/SPRY1/MTSS1/MYC/GPC3/SMAD5/NOTCH1/WWTR1/AGT,39
GO:0045619,regulation of lymphocyte differentiation,52/3235,215/18888,0.005060228,0.027876352,0.020195335,SOX12/AP3D1/TNFSF9/ID2/SMARCA4/SOCS1/JUNB/PRDX2/BRD4/MMP14/ARID1A/XBP1/TGFBR2/BRD2/RUNX1/SOS1/ERBB2/RARA/KAT2A/STAT5B/ZFP36L2/MDK/AMBRA1/SPI1/SMARCC1/PRKDC/SMAD7/SMARCD1/PBRM1/SMARCC2/PCK1/SMARCD2/KAT5/ZFP36L1/ZMIZ1/BTK/FOXO3/ZC3H8/GAS6/RC3H2/ABL1/NRARP/NDFIP1/CD74/HMGB3/SLC4A2/ZBTB7B/ARID1B/PHF10/BCL6/SOX13/CD46,52
GO:0051100,negative regulation of binding,30/3235,110/18888,0.005097512,0.028007917,0.020290649,TLE5/ATP2A3/TFAP4/JAK2/PIN1/MAD2L2/E2F1/ILRUN/CPNE1/CDKN1A/CSNK1E/PTPRF/B2M/SUMO3/SYMPK/MAPK8/GATA1/BAX/TMBIM6/DKK1/PCSK9/AURKA/JUN/HMGA2/WAPL/ZFPM1/ATP2A2/GOLGA2/NES/DNAJB2,30
GO:0032211,negative regulation of telomere maintenance via telomerase,Sep-35,21/18888,0.005097704,0.028007917,0.020290649,TP53/CTC1/HNRNPC/SRC/TENT4B/HNRNPA1/TERF2/DCP2/HNRNPU,9
GO:0090043,regulation of tubulin deacetylation,Sep-35,21/18888,0.005097704,0.028007917,0.020290649,PRKAA1/EP300/KAT2A/HDAC6/PRKAA2/DR1/BEX4/WDR5/YEATS2,9
GO:1904377,positive regulation of protein localization to cell periphery,22/3235,74/18888,0.005141223,0.028221934,0.020445697,RER1/PDPK1/RHOG/PRNP/EPHA2/ZDHHC8/ITGB1/VPS35/ARF6/PPP1R9B/SPTBN1/LRP1/ZDHHC5/STX3/PIAS1/CIB1/EPB41L2/EZR/SQSTM1/EIF4G1/VIL1/ACSL3,22
GO:0007162,negative regulation of cell adhesion,71/3235,310/18888,0.005197591,0.028480773,0.020633216,DUSP22/KANK1/WNK1/PRNP/JAK2/CLDN7/TWSG1/JAG1/SOCS1/MAD2L2/PRDX2/DLC1/RCC2/FGL1/HSPG2/PPM1F/DMTN/MMP14/YTHDF2/SPN/LAPTM5/NF1/CLASP2/ITCH/RUNX1/SRC/ZNF703/ACTN4/THBS1/ERBB2/CEACAM1/DUSP3/VEGFA/SDC4/MDK/TNFRSF21/SPI1/SMAD7/CEBPB/MYADM/ATP5F1B/CX3CL1/ADAM10/ARG2/PRKAR1A/FZD4/RASA1/PLXNC1/SERPINE1/MAP4K4/CORO1C/CD164/ZC3H8/AP1AR/RC3H2/PLXNA1/PLXND1/ABL1/TGFBI/NOTCH1/NRARP/NDFIP1/SPRY4/SCRIB/CD74/SLC4A2/ZBTB7B/DUSP1/CASP3/BCL6/SERPINE2,71
GO:0030217,T cell differentiation,71/3235,310/18888,0.005197591,0.028480773,0.020633216,SOX12/STK11/AP3D1/DNAJA3/RPL22/TNFSF9/TP53/PIK3CD/SMARCA4/SOCS1/JUNB/PRDX2/BRD4/BMI1/ARID1A/FOSL2/XBP1/SPN/TGFBR2/PATZ1/BRD2/RUNX1/SOS1/ERBB2/RARA/CTNNB1/KAT2A/STAT5B/STAT3/SRF/ZFP36L2/B2M/MDK/AMBRA1/SPI1/SMARCC1/PRKDC/KDELR1/SMAD7/LMBR1L/SMARCD1/PBRM1/SMARCC2/STAT6/PCK1/RORA/SMARCD2/KAT5/ZFP36L1/FADD/ZMIZ1/CTSL/ZFPM1/CDK6/JAG2/FOXO3/ZC3H8/KMT2A/RC3H2/ABL1/NRARP/EGR1/CD74/SLC4A2/ZBTB7B/ARID1B/PHF10/BCL6/SOX13/FZD5/CD46,71
GO:0016485,protein processing,58/3235,245/18888,0.005248455,0.028543531,0.020678681,SERPINF2/PRNP/ATG4D/AFG3L2/PRKACA/MMP14/YME1L1/TBC1D10A/CPD/HM13/PISD/RUNX1/HPN/MYH9/SRC/THBS1/ZMPSTE24/ATP6AP2/XPNPEP3/FKRP/DHH/BCL2L12/KLK1/SPCS1/DHCR24/PCSK9/ADAM10/CTSZ/ASPH/MYRF/APOH/RCE1/MDM2/FADD/SNX12/GLG1/MBTPS1/CTSL/SPG7/FURIN/LGMN/PTCH1/METAP2/SERPINE1/SPPL3/GSN/XIAP/PMPCA/PERP/CASP2/APH1A/FGA/NCSTN/CPE/SPCS3/CASP3/SERPINE2/PARP1,58
GO:0060537,muscle tissue development,96/3235,438/18888,0.005256139,0.028543531,0.020678681,NPRL3/FKBP1A/IGF2/SKI/HMG20B/GPCPD1/DSP/KDM6B/ID2/VGLL4/GATA4/CALR/JARID2/CXADR/TBX1/CDC42/KRAS/SELENON/FOSL2/ZNF689/NF1/DSG2/WT1/ITGB1/MYORG/RUNX1/MAPK14/PIM1/FGFR1/DDX17/SIRT2/MED1/ZMPSTE24/RARA/PRKAA1/EP300/CTNNB1/KAT2A/CNTNAP1/SRF/VEGFA/FKRP/SMAD7/VRK3/SMAD4/DKK1/IRX3/HLF/CDK1/VPS54/SMAD3/PRKAR1A/FRS2/SOX9/ZFAND5/ACADM/PPIF/HEY1/AKAP13/BMPR1A/ZFPM1/TGFBR3/RBP4/PDLIM5/PTCH1/NR2F2/YY1/TOMM70/YAP1/TBX3/BCL9L/NOTCH2/HEG1/NIBAN2/ABL1/CCNT2/PITX1/MTPN/SMAD5/NOTCH1/EGR1/PLEC/EMD/TAFAZZIN/LMNA/MEF2D/ACVR1/IGSF8/SAP30/MAML1/CFLAR/CSRP1/BTG2/PROX1/CENPF/HNRNPU,96
GO:0061013,regulation of mRNA catabolic process,67/3235,290/18888,0.005264263,0.028543531,0.020678681,PKP3/LARP4B/MEX3D/FASTKD5/PIAS4/TENT4A/ELAVL1/CARHSP1/TARDBP/ROCK2/ALKBH5/UPF1/PUM2/HNRNPC/TNRC6A/YTHDF2/PUM1/TRIM71/E2F1/CAPRIN1/TAF15/MAPK14/THRAP3/LSM1/ZFP36/CASC3/TNRC6B/ZFP36L2/TBRG4/CELF1/IGF2BP1/TENT4B/MAGOH/DCP1A/CNOT3/TNKS1BP1/PATL1/YTHDF1/AXIN2/PRKCA/ZFP36L1/CNOT6L/IREB2/EIF4A3/TENT5A/SYNCRIP/SECISBP2/PABPC1/DCP2/TENT5C/RC3H2/LARP1B/TRAF2/HNRNPA0/AGO2/RBM8A/LARP1/CNOT8/QKI/NPM1/HNRNPAB/BTG2/MAPKAPK2/CNOT9/DIS3L2/GIGYF2/HNRNPU,67
GO:0021543,pallium development,47/3235,191/18888,0.005283404,0.028543531,0.020678681,SUN1/YWHAE/CRK/SEMA6B/PEX5/KDM6B/NDEL1/CRKL/CDH2/NF1/SUN2/RARA/CTNNB1/EZH1/SLC2A1/SRF/OGDH/SLC38A2/MDK/BAX/IGF2BP1/TUBA1A/PPP1R9B/LRP8/MBOAT7/RTN4/BBS2/NARS1/BBS1/PHLPP2/TSKU/POMT2/ZMIZ1/CDK6/IGF1R/CCDC85C/RELN/H2AX/DAB2IP/RAN/BNIP3/MECP2/FLNA/CASP3/FBXO45/BTG2/PROX1,47
GO:0006140,regulation of nucleotide metabolic process,26/3235,92/18888,0.005287164,0.028543531,0.020678681,ANTKMT/ZBTB7A/INSR/TP53/TMSB4X/PRKACA/APP/GIT1/IER3/VCP/EIF6/PRKAA1/EP300/STAT3/TSPO/SLC4A1/PRKAG1/GPD1/PRKAA2/ARL2/DDIT4/CBFA2T3/MACROH2A1/TAFAZZIN/PDK1/PARP1,26
GO:0106027,neuron projection organization,26/3235,92/18888,0.005287164,0.028543531,0.020678681,DVL1/PRNP/INSR/DLG4/NEDD9/CDC42/EEF2K/UBE3A/APP/CAPRIN1/VPS35/ZMYND8/HDAC6/SHANK3/LRP8/CFL1/CTTN/DCTN1/BAIAP2/LGMN/PDLIM5/IGF1R/RELN/EFNA1/DBN1/ARF1,26
GO:0002327,immature B cell differentiation,Jun-35,11/18888,0.005292167,0.028543531,0.020678681,PRKDC/SYVN1/LRRC8A/ABL1/FNIP1/IRF2BP2,6
GO:0007406,negative regulation of neuroblast proliferation,Jun-35,11/18888,0.005292167,0.028543531,0.020678681,TP53/NF1/GATA2/CTNNA1/BTG2/PROX1,6
GO:0034085,establishment of sister chromatid cohesion,Jun-35,11/18888,0.005292167,0.028543531,0.020678681,NIPBL/SMC1A/SMC3/NAA50/RAD21/STAG2,6
GO:0060767,epithelial cell proliferation involved in prostate gland development,Jun-35,11/18888,0.005292167,0.028543531,0.020678681,STK11/SERPINF1/CDKN1B/CTNNB1/SOX9/NOTCH1,6
GO:0070203,regulation of establishment of protein localization to telomere,Jun-35,11/18888,0.005292167,0.028543531,0.020678681,CCT5/CCT6A/CCT7/DKC1/CCT3/TCP1,6
GO:0070601,centromeric sister chromatid cohesion,Jun-35,11/18888,0.005292167,0.028543531,0.020678681,BUB1B/CTNNB1/PPP2R1A/AXIN2/NAA50/BOD1,6
GO:0071044,histone mRNA catabolic process,Jun-35,11/18888,0.005292167,0.028543531,0.020678681,UPF1/LSM1/TENT4B/DCP2/EXOSC4/SSB,6
GO:0072584,caveolin-mediated endocytosis,Jun-35,11/18888,0.005292167,0.028543531,0.020678681,MAPK1/UNC119/MAPK3/SRC/PACSIN2/NEDD4L,6
GO:0090161,Golgi ribbon formation,Jun-35,11/18888,0.005292167,0.028543531,0.020678681,PRMT5/MYO18A/GOLPH3/TRIP11/GCC2/GOLGA2,6
GO:1902412,regulation of mitotic cytokinesis,Jun-35,11/18888,0.005292167,0.028543531,0.020678681,WNK1/POLDIP2/CDCA8/NUP62/INCENP/BIRC5,6
GO:2000049,positive regulation of cell-cell adhesion mediated by cadherin,Jun-35,11/18888,0.005292167,0.028543531,0.020678681,SERPINF2/FOXA2/PTPRU/TJP1/FOXA1/AFDN,6
GO:2000644,regulation of receptor catabolic process,Jun-35,11/18888,0.005292167,0.028543531,0.020678681,MYLIP/LAPTM5/ITCH/PTPN1/PCSK9/FURIN,6
GO:0045664,regulation of neuron differentiation,48/3235,196/18888,0.005355663,0.028860815,0.020908541,PTBP1/TCF3/HMG20B/ADRA2C/ID2/JAG1/CALR/GDF7/RAP1GAP/MIB1/APP/YWHAH/ITGB1/CPNE1/TGIF2/FOXA1/LSM1/FGFR1/MED1/EIF2AK4/RARA/KDM4A/B2M/DKK1/IRX3/MMD/SOX9/MAP1B/SIN3A/GDPD5/YWHAG/HMG20A/HEY1/RAC3/RELN/FOXO3/DDX6/UPF3B/ZHX2/GATA2/NOTCH1/ARHGEF2/ECT2/EIF4G1/ETV5/BCL6/PROX1/CTDSP1,48
GO:0021700,developmental maturation,77/3235,341/18888,0.005440287,0.029291303,0.021220413,FAM20C/TYMS/TRIP13/AGRN/BAIAP3/FGFR3/AP3D1/CDKN1C/CDC25B/ZBTB7A/PFN1/NSUN2/DLG4/RERE/CLSTN1/LYL1/PRKACA/ADGRL1/ATP6V1E1/ATP6V1B2/ZDHHC20/APP/PTK2B/YTHDF2/SEZ6L2/NF1/CEBPA/TRPC4AP/CDKN1A/MTCH1/FOXA1/FGFR1/SIRT2/ATP6AP2/CTNNB1/GPAT4/ATP6V0A1/CNTNAP1/VEGFA/ERCC2/VPS35/TAL1/HDAC6/DAG1/B4GALT5/BRD1/TUSC2/PPP2R1A/BAP1/CD63/AURKA/CX3CL1/DDIT3/NFIA/ATP6V0D1/FEM1B/AP1G1/MAP1B/RAC3/PICALM/ABHD2/YWHAZ/BTK/RELN/DLD/FOXO3/PTBP3/ATP6V1A/ATP6V1G1/DAB2IP/GATA2/AKR1B1/FBXO5/MECP2/ATP6AP1/CLCN3/FZD5,77
GO:0044088,regulation of vacuole organization,18/3235,57/18888,0.005451067,0.029298298,0.021225481,TBC1D14/PHF23/SMCR8/PIP4K2A/MTMR3/RNF5/PIP4K2B/GRN/PIP4K2C/ATG2A/EFNB1/SCARB2/LAPTM4B/TMEM39A/SNX4/FNIP1/ULK1/RAB3GAP2,18
GO:0046902,regulation of mitochondrial membrane permeability,18/3235,57/18888,0.005451067,0.029298298,0.021225481,RHOT2/ZNF205/TP53/MPV17L/RTL10/BCL2L2/BNIP3L/IER3/BCL2L1/RHOT1/CNP/BAX/HK2/PPIF/SPG7/BCL2L11/SLC25A5/BNIP3,18
GO:0009266,response to temperature stimulus,43/3235,172/18888,0.005497211,0.029495021,0.021367999,PDCD6/YWHAE/CREBBP/DNAJA3/MAP2K7/PRKACA/DNAJB1/RBBP7/NR2F6/COMT/NF1/MICA/HSPA1B/DNAJA1/VCP/NFKBIA/CDKN1A/THBS1/EIF2AK4/THRA/FOXO1/PRKAA1/EP300/DNAJC7/HDAC6/ERO1A/SIRT1/ACADM/ZNF516/DNAJB4/HSBP1/EIF2AK3/CHORDC1/ALDH18A1/DNAJC3/HSP90AA1/LRP11/IRAK1/DNAJB6/IER5/TPR/HSPD1/MAPKAPK2,43
GO:0010970,transport along microtubule,43/3235,172/18888,0.005497211,0.029495021,0.021367999,RHOT2/SUN1/STK11/AP3D1/KIF1C/ARL8B/NDEL1/TMEM201/KIF1B/KIF13A/CDC42/APP/FLOT2/RHOT1/SUN2/TRAK1/LRPPRC/KLC3/HDAC6/STAU1/TUBA1A/FUZ/DST/KIF5A/ACTR10/RAB1A/TERF2/RAB21/MAP1B/AP3M1/HSBP1/SPG7/BICD2/ARMCX3/LAMP1/BICDL1/DYNLL1/COPG2/MECP2/DYNC2I1/FBXW11/OPA1/HNRNPU,43
GO:0045685,regulation of glial cell differentiation,23/3235,79/18888,0.005683562,0.030451568,0.02206098,ID2/LDLR/TNFRSF1B/PRMT5/LIF/NF1/CTNNB1/KDM4A/MDK/F2/TNFRSF21/DAG1/MBD1/IL6ST/CDK1/MYRF/RELA/DICER1/NOTCH1/RHEB/MECP2/QKI/SERPINE2,23
GO:0045861,negative regulation of proteolysis,55/3235,231/18888,0.005685344,0.030451568,0.02206098,USP14/CSNK2A1/SERPINF2/SERPINF1/SGTA/PRNP/TP53/USP7/RAF1/GIPC1/ARL6IP1/RPS6KA3/CCAR2/CST3/WAC/AQP1/BAG6/TIMP3/SRC/THBS1/DDX3X/VEGFA/F2/SMARCC1/HDAC6/BCL2L12/NR1H2/LRP1/CTSZ/MDM2/TAF9/SNX12/TAF1/RYBP/GLG1/SERPINH1/GABARAPL2/TIMP2/PICALM/SERPINA11/SERPINA5/SERPINA3/SERPINE1/SERPINA7/LAMTOR5/GAS6/XIAP/FNIP1/HIPK2/SIAH2/EFNA1/DNAJB6/AHSG/PAK2/SERPINE2,55
GO:1902743,regulation of lamellipodium organization,17/3235,53/18888,0.005724815,0.030636435,0.022194909,KANK1/FSCN1/RAC1/RREB1/BRK1/EPHA2/CAPZB/DMTN/CDC42/CYFIP1/WASF2/SRC/ACTR2/HSP90AA1/CORO1C/FER/VIL1,17
GO:0071356,cellular response to tumor necrosis factor,57/3235,241/18888,0.005730721,0.030641512,0.022198587,GFER/SPPL2B/PIAS4/JAK2/TNFRSF1A/ILK/EIF5A/TP53/TNFRSF1B/TMSB4X/ASAH1/RRAGA/MAPK1/TNFRSF19/PTK2B/MAPK3/LAPTM5/PPP2CB/HSPA1B/CEBPA/NFKBIA/CPNE1/MAPK14/BAG4/ACTN4/ZFP36/THBS1/UBE2K/KAT2A/ZFP36L2/TNFRSF21/SPATA2/GPD1/CX3CL1/PCK1/RORA/RELA/SIRT1/ZFP36L1/ZFAND6/CIB1/DICER1/BIRC2/FOXO3/LIMS1/GAS6/HIPK1/DAB2IP/XIAP/SMPD4/ULK1/TRAF2/TNFAIP3/ARHGEF2/NFE2L2/MAPKAPK2/CCL20,57
GO:0031445,regulation of heterochromatin formation,Oct-35,25/18888,0.005763944,0.030686423,0.022231123,SAMD1/ATF7IP/DYRK1A/PPHLN1/CDK2/TET1/PHF2/KMT2A/SETDB1/TPR,10
GO:0035020,regulation of Rac protein signal transduction,Oct-35,25/18888,0.005763944,0.030686423,0.022231123,CRK/CRKL/ARHGAP17/KRAS/NF1/KBTBD6/CADM4/LRP4/ARF6/PIK3CB,10
GO:0060561,apoptotic process involved in morphogenesis,Oct-35,25/18888,0.005763944,0.030686423,0.022231123,TNFRSF1A/TNFRSF1B/BAX/LRP5/CCN1/JAG2/BCL2L11/NOTCH1/SCRIB/FZD5,10
GO:0060964,regulation of miRNA-mediated gene silencing,Oct-35,25/18888,0.005763944,0.030686423,0.022231123,TP53/ELAVL1/DGCR8/PUM2/PUM1/TRIM71/ZFP36/ZMPSTE24/STAT3/MECP2,10
GO:0120261,regulation of heterochromatin organization,Oct-35,25/18888,0.005763944,0.030686423,0.022231123,SAMD1/ATF7IP/DYRK1A/PPHLN1/CDK2/TET1/PHF2/KMT2A/SETDB1/TPR,10
GO:0001101,response to acid chemical,36/3235,139/18888,0.005795054,0.030798993,0.022312676,PCNA/SOCS1/MTHFR/CDKN1B/RRAGA/KLHL22/BCL2L2/XBP1/BCL2L1/SLC1A2/RBX1/EP300/VEGFA/COL18A1/TUBA1A/TMBIM6/PPP1R9B/CEBPB/PCK1/RELA/TAF9/BAIAP2/CPEB1/SLC7A5/GCLM/UFL1/IPO5/IGF1R/LAMTOR4/TOMM70/LAMTOR5/AIFM1/PLEC/LRP11/CASP3/SH3BP4,36
GO:0007098,centrosome cycle,36/3235,139/18888,0.005795054,0.030798993,0.022312676,NDEL1/DNM2/ROCK2/CHMP1B/PLK1/CEP85/CHMP4B/PDCD6IP/HAUS5/CTNNB1/KAT2A/CKAP5/TUBA1A/NUP62/ATF5/BRSK1/CDK2/AURKA/CDK1/XPO1/PCLAF/ARL2/SAC3D1/RBM14/SIRT1/DCTN1/PPP1R12A/CHMP1A/CHORDC1/CETN3/SLC16A1/PLK4/GOLGA2/CETN2/CCNL1/NPM1,36
GO:0007229,integrin-mediated signaling pathway,30/3235,111/18888,0.005865188,0.031144957,0.022563313,PTPRA/ILK/EMP2/NEDD9/RCC2/CDC42/PTK2B/ITGB1/MYH9/SRC/CEACAM1/ITGA2/CD63/DST/PLPP3/ADAM10/LAMA5/SEMA7A/BCAR1/LIMS1/ITGB5/DOCK1/ABL1/CCN2/CTNNA1/FLNA/ITGA6/LAMC1/FN1/NID1,30
GO:0002520,immune system development,48/3235,197/18888,0.005929988,0.031462022,0.022793015,TCF3/NSD2/LTBR/TP53/CTC1/MAD2L2/RAF1/PRDX2/JARID2/TBX1/CRKL/MAPK1/SUPT6H/MAPK3/TGFBR2/HLA-B/ASXL1/ITCH/ZMPSTE24/CTNNB1/STAT5B/SRF/PRKDC/MSH6/HOXB4/STAT6/PHLPP1/MAP2K1/SMAD3/LRP5/FADD/SHLD2/NBN/YY1/UNG/BCL2L11/KMT2A/RC3H2/HMCES/ABL1/TNFAIP3/NDFIP1/ADAR/HMGB2/BCL6/RO60/TFRC/HSPD1,48
GO:0048538,thymus development,16/3235,49/18888,0.005974427,0.031670614,0.022944131,CTC1/RAF1/PRDX2/JARID2/TBX1/CRKL/MAPK1/MAPK3/ASXL1/ZMPSTE24/CTNNB1/SRF/MAP2K1/FADD/BCL2L11/ABL1,16
GO:0050768,negative regulation of neurogenesis,38/3235,149/18888,0.006149059,0.032568411,0.02359455,SKI/SEMA6B/TP53/LDLR/NF1/YWHAH/SIRT2/CTNNB1/HOOK3/TSPO/KDM4A/B2M/F2/LRP4/HDAC6/MBD1/SEMA3G/RTN4/PRTG/SEMA7A/BMPR1A/SPP1/DICER1/SEMA4C/SEMA4G/SORL1/GATA2/ULK1/NOTCH1/CTNNA1/CERS2/MECP2/GDI1/DNAJB11/BTG2/PROX1/CTDSP1/TRIM11,38
GO:0002062,chondrocyte differentiation,31/3235,116/18888,0.00615997,0.032598268,0.023616181,FGFR3/TWSG1/SLC39A14/FOSL2/TGFBR2/RUNX1/MAPK14/FGFR1/CTNNB1/PKDCC/EXT2/MDK/SULF2/SMAD7/AXIN2/HMGA2/SMAD3/SOX9/GLG1/SERPINH1/TSKU/BMPR1A/EIF2AK3/TRIP11/CHSY1/CCN2/TGFBI/CREB3L2/MEF2D/LNPK/BMPR2,31
GO:0003209,cardiac atrium morphogenesis,Nov-35,29/18888,0.006168078,0.032613253,0.023627036,NSD2/GATA4/SOS1/CCN1/ZFPM1/NOTCH2/HEG1/NOTCH1/ACVR1/BMPR2/PROX1,11
GO:0001825,blastocyst formation,15/3235,45/18888,0.006185505,0.032621678,0.023633141,KDM4C/MFN2/JUNB/LATS2/SF3B6/SUPT6H/RRP7A/SRF/CNOT3/RTN4/TET1/FURIN/YAP1/PTPN18/MATR3,15
GO:0007020,microtubule nucleation,15/3235,45/18888,0.006185505,0.032621678,0.023633141,NDEL1/GIT1/TPX2/HSPA1B/CLASP2/HAUS5/EML2/CKAP5/MZT1/DCTN1/CSNK1D/TUBGCP3/CLASP1/GOLGA2/MECP2,15
GO:0060428,lung epithelium development,15/3235,45/18888,0.006185505,0.032621678,0.023633141,PKD1/ERRFI1/CDC42/KRAS/FOSL2/FOXA1/THRA/CTNNB1/SRSF6/RCN3/MAP2K1/PPP3R1/SOX9/YAP1/TMEM38B,15
GO:1903039,positive regulation of leukocyte cell-cell adhesion,64/3235,277/18888,0.006263609,0.032858734,0.023804878,SOX12/DOCK8/AP3D1/IGF2/CD81/PDPK1/DNAJA3/JAK2/TNFSF9/TYK2/SMARCA4/SOCS1/BRD4/BMI1/ARID1A/XBP1/FLOT2/SLC7A1/SPN/TGFBR2/BRD2/RUNX1/SRC/RARA/STAT5B/B2M/MDK/AMBRA1/SMARCC1/SMARCD1/PBRM1/SELENOK/IL6ST/SMARCC2/PCK1/SMARCD2/CCDC88B/RELA/KAT5/EFNB1/NFAT5/FADD/CD276/CSK/ZMIZ1/BCL10/FOXO3/ST3GAL4/CYRIB/ABL1/CHST2/CD74/IRAK1/ZBTB7B/ARID1B/SPTA1/PHF10/ABL2/BCL6/TFRC/HSPD1/SOX13/CD55/CD46,64
GO:0045926,negative regulation of growth,58/3235,247/18888,0.006284271,0.032858734,0.023804878,STK11/FGFR3/SEMA6B/TP53/SMARCA4/VGLL4/CDKN1B/JARID2/RBBP7/BST2/GDF15/CCAR2/CRLF3/HSPA1B/WT1/CDKN1A/PPT1/SERTAD3/DDX3X/HNF4A/STK4/HDAC6/PPP1R9B/SMAD4/ACVR1B/PPP2R1A/SEMA3G/RTN4/BBS2/MT2A/MT1X/SERTAD2/CCDC85B/SMAD3/SEMA7A/SPP1/BTG1/LGMN/RBP4/PTCH1/SEMA4C/DCBLD2/YY1/TOMM70/SEMA4G/PSRC1/EI24/ENPP1/ULK1/GPC3/MECP2/STC2/BCL6/BMPR2/ADIPOR1/DNAJB2/SERPINE2/SH3BP4,58
GO:0006735,NADH regeneration,Aug-35,18/18888,0.006310195,0.032858734,0.023804878,PFKP/FOXK1/TPI1/ENO2/PFKL/PKM/HK2/FOXK2,8
GO:0007096,regulation of exit from mitosis,Aug-35,18/18888,0.006310195,0.032858734,0.023804878,CDKN1C/CDKN1B/SIRT2/MAD2L1BP/UBE2C/PPP1R9B/CDCA5/ZW10,8
GO:0032239,regulation of nucleobase-containing compound transport,Aug-35,18/18888,0.006310195,0.032858734,0.023804878,WNK1/NSUN2/AKAP8L/NUP153/SUPT6H/SETD2/CPSF6/TPR,8
GO:0045945,positive regulation of transcription by RNA polymerase III,Aug-35,18/18888,0.006310195,0.032858734,0.023804878,MYBBP1A/DEK/ELL/CHD8/DDX21/BAZ1B/ZC3H8/SF3B1,8
GO:0060576,intestinal epithelial cell development,Aug-35,18/18888,0.006310195,0.032858734,0.023804878,TYMS/C1GALT1/CDKN1A/SRC/IL6ST/YIPF6/YAP1/FZD5,8
GO:0061323,cell proliferation involved in heart morphogenesis,Aug-35,18/18888,0.006310195,0.032858734,0.023804878,PIM1/CTNNB1/SMAD4/MKS1/SOX9/TBX3/NOTCH1/BMPR2,8
GO:0061621,canonical glycolysis,Aug-35,18/18888,0.006310195,0.032858734,0.023804878,PFKP/FOXK1/TPI1/ENO2/PFKL/PKM/HK2/FOXK2,8
GO:0061718,glucose catabolic process to pyruvate,Aug-35,18/18888,0.006310195,0.032858734,0.023804878,PFKP/FOXK1/TPI1/ENO2/PFKL/PKM/HK2/FOXK2,8
GO:0072673,lamellipodium morphogenesis,Aug-35,18/18888,0.006310195,0.032858734,0.023804878,KANK1/RREB1/MYO9B/ABI1/WASF2/SRC/CORO1C/VIL1,8
GO:0099638,endosome to plasma membrane protein transport,Aug-35,18/18888,0.006310195,0.032858734,0.023804878,VPS35/GRIPAP1/RAB11A/SCARB2/SORL1/RAB7A/SCRIB/ATP6AP1,8
GO:1901970,positive regulation of mitotic sister chromatid separation,Aug-35,18/18888,0.006310195,0.032858734,0.023804878,CDCA8/MAD2L1BP/UBE2C/DLGAP5/INCENP/BIRC5/ANAPC11/ANAPC7,8
GO:1904872,regulation of telomerase RNA localization to Cajal body,Aug-35,18/18888,0.006310195,0.032858734,0.023804878,CCT5/CCT6A/CCT7/DCP2/RUVBL1/DKC1/CCT3/TCP1,8
GO:2000136,regulation of cell proliferation involved in heart morphogenesis,Aug-35,18/18888,0.006310195,0.032858734,0.023804878,PIM1/CTNNB1/SMAD4/MKS1/SOX9/TBX3/NOTCH1/BMPR2,8
GO:0000731,DNA synthesis involved in DNA repair,14/3235,41/18888,0.006339052,0.032876663,0.023817867,WRNIP1/PCNA/MAD2L2/POLDIP2/RFC3/VCP/POLD1/USP1/PCLAF/SIRT1/USP10/REV1/RRM2B/POLE,14
GO:0001941,postsynaptic membrane organization,14/3235,41/18888,0.006339052,0.032876663,0.023817867,DVL1/CRK/RER1/DNAJA3/DLG4/NLGN2/CRKL/CDH2/LRP4/ZMYND8/SHANK3/MESD/FARP1/RELN,14
