,chrom_1,start_1,end_1,chrom_2,start_2,end_2
17099,chrX,48824543,48824958,chrX,48824665,48824727
17100,chrX,48824543,48824966,chrX,48824665,48824727
17101,chrX,48824543,48824966,chrX,48824770,48824845
17102,chrX,48824543,48824966,chrX,48824657,48824730
17103,chrX,48824543,48824966,chrX,48824665,48824727
17104,chrX,48824543,48824966,chrX,48824665,48824727
17105,chrX,48824543,48824966,chrX,48824770,48824845
17106,chrX,48824543,48824966,chrX,48824665,48824727
17107,chrX,48824543,48824966,chrX,48824770,48824845
17108,chrX,48824543,48824966,chrX,48824770,48824845
17109,chrX,48824543,48824966,chrX,48824665,48824727
17110,chrX,48824543,48824966,chrX,48824770,48824845
17111,chrX,48824543,48824966,chrX,48824657,48824730
17112,chrX,48824543,48824966,chrX,48824665,48824727
17113,chrX,48824543,48824966,chrX,48824770,48824845
17114,chrX,48824543,48824966,chrX,48824657,48824730
17115,chrX,48824543,48824966,chrX,48824665,48824727
17116,chrX,48824543,48824958,chrX,48824770,48824845
17117,chrX,48824543,48824958,chrX,48824657,48824730
17118,chrX,48824543,48824958,chrX,48824665,48824727
17119,chrX,48824543,48824958,chrX,48824770,48824845
17120,chrX,48824543,48824958,chrX,48824657,48824730
17121,chrX,48824543,48824958,chrX,48824665,48824727
17122,chrX,48824543,48824966,chrX,48824665,48824727
17123,chrX,48824543,48824966,chrX,48824770,48824845
17124,chrX,48824543,48824966,chrX,48824657,48824730
17125,chrX,48824543,48824966,chrX,48824770,48824845
17126,chrX,48824543,48824966,chrX,48824657,48824730
17127,chrX,48824543,48824966,chrX,48824657,48824730
17128,chrX,48824543,48824976,chrX,48824657,48824730
17129,chrX,48824543,48824976,chrX,48824665,48824727
17130,chrX,48824543,48824966,chrX,48824657,48824730
17131,chrX,48824543,48824966,chrX,48824665,48824727
17132,chrX,48824543,48824966,chrX,48824770,48824845
17133,chrX,48824543,48824967,chrX,48824657,48824730
17134,chrX,48824543,48824966,chrX,48824657,48824730
17135,chrX,48824543,48824967,chrX,48824665,48824727
17136,chrX,48824543,48824967,chrX,48824770,48824845
17137,chrX,48824543,48824976,chrX,48824657,48824730
17138,chrX,48824543,48824976,chrX,48824665,48824727
17139,chrX,48824543,48824976,chrX,48824770,48824845
17140,chrX,48824543,48824966,chrX,48824770,48824845
17141,chrX,48824543,48824966,chrX,48824657,48824730
17142,chrX,48824543,48824966,chrX,48824665,48824727
17143,chrX,48824543,48824966,chrX,48824665,48824727
17144,chrX,48824543,48824966,chrX,48824770,48824845
17145,chrX,48824543,48824966,chrX,48824665,48824727
17146,chrX,48824543,48824966,chrX,48824770,48824845
17147,chrX,48824543,48824966,chrX,48824657,48824730
17148,chrX,48824543,48824966,chrX,48824665,48824727
17149,chrX,48824543,48824976,chrX,48824770,48824845
17150,chrX,48824543,48824982,chrX,48824657,48824730
17151,chrX,48824543,48824966,chrX,48824657,48824730
17152,chrX,48824543,48824966,chrX,48824657,48824730
17153,chrX,48824543,48824966,chrX,48824665,48824727
17154,chrX,48824543,48824966,chrX,48824770,48824845
17155,chrX,48824543,48824966,chrX,48824657,48824730
17156,chrX,48824543,48824966,chrX,48824665,48824727
17157,chrX,48824543,48824966,chrX,48824770,48824845
17158,chrX,48824543,48824966,chrX,48824770,48824845
17159,chrX,48824543,48824966,chrX,48824657,48824730
17160,chrX,48824543,48824967,chrX,48824665,48824727
17161,chrX,48824543,48824967,chrX,48824770,48824845
17162,chrX,48824543,48824966,chrX,48824665,48824727
17163,chrX,48824543,48824967,chrX,48824657,48824730
17164,chrX,48824543,48824982,chrX,48824665,48824727
17165,chrX,48824543,48824982,chrX,48824770,48824845
17166,chrX,48824543,48824958,chrX,48824657,48824730
17167,chrX,48824543,48824958,chrX,48824665,48824727
17168,chrX,48824543,48824958,chrX,48824770,48824845
17169,chrX,48824543,48824958,chrX,48824770,48824845
17170,chrX,48824543,48824958,chrX,48824657,48824730
17171,chrX,48824543,48824911,chrX,48824665,48824727
17172,chrX,48824543,48824911,chrX,48824770,48824845
17173,chrX,48824543,48824947,chrX,48824657,48824730
17174,chrX,48824543,48824958,chrX,48824770,48824845
17175,chrX,48824543,48824958,chrX,48824770,48824845
17176,chrX,48824543,48824958,chrX,48824657,48824730
17177,chrX,48824543,48824958,chrX,48824770,48824845
17178,chrX,48824543,48824959,chrX,48824657,48824730
17179,chrX,48824543,48824959,chrX,48824657,48824730
17180,chrX,48824543,48824959,chrX,48824665,48824727
17181,chrX,48824543,48824958,chrX,48824665,48824727
17182,chrX,48824543,48824958,chrX,48824770,48824845
17183,chrX,48824543,48824911,chrX,48824657,48824730
17184,chrX,48824543,48824958,chrX,48824657,48824730
17185,chrX,48824543,48824958,chrX,48824665,48824727
17186,chrX,48824543,48824958,chrX,48824770,48824845
17187,chrX,48824543,48824966,chrX,48824770,48824845
17188,chrX,48824543,48824966,chrX,48824657,48824730
17189,chrX,48824543,48824959,chrX,48824665,48824727
17190,chrX,48824543,48824959,chrX,48824770,48824845
17191,chrX,48824543,48824958,chrX,48824665,48824727
17192,chrX,48824543,48824958,chrX,48824770,48824845
17193,chrX,48824543,48824958,chrX,48824665,48824727
17194,chrX,48824543,48824958,chrX,48824665,48824727
17195,chrX,48824543,48824958,chrX,48824770,48824845
17196,chrX,48824543,48824958,chrX,48824657,48824730
17197,chrX,48824543,48824957,chrX,48824657,48824730
17198,chrX,48824543,48824957,chrX,48824665,48824727
17199,chrX,48824543,48824958,chrX,48824657,48824730
17200,chrX,48824543,48824958,chrX,48824657,48824730
17201,chrX,48824543,48824958,chrX,48824665,48824727
17202,chrX,48824543,48824966,chrX,48824657,48824730
17203,chrX,48824543,48824966,chrX,48824665,48824727
17204,chrX,48824543,48824966,chrX,48824770,48824845
17205,chrX,48824543,48824966,chrX,48824657,48824730
17206,chrX,48824543,48824958,chrX,48824657,48824730
17207,chrX,48824612,48824966,chrX,48824665,48824727
17208,chrX,48824612,48824966,chrX,48824770,48824845
17209,chrX,48824612,48824967,chrX,48824657,48824730
17210,chrX,48824612,48824967,chrX,48824665,48824727
17211,chrX,48824612,48824976,chrX,48824657,48824730
17212,chrX,48824612,48824966,chrX,48824665,48824727
17213,chrX,48824612,48824966,chrX,48824770,48824845
17214,chrX,48824612,48824966,chrX,48824665,48824727
17215,chrX,48824612,48824976,chrX,48824665,48824727
17216,chrX,48824612,48824966,chrX,48824665,48824727
17217,chrX,48824612,48824966,chrX,48824770,48824845
17218,chrX,48824612,48824966,chrX,48824770,48824845
17219,chrX,48824612,48824976,chrX,48824657,48824730
17220,chrX,48824612,48824976,chrX,48824770,48824845
17221,chrX,48824612,48824976,chrX,48824770,48824845
17222,chrX,48824612,48824966,chrX,48824657,48824730
17223,chrX,48824612,48824976,chrX,48824657,48824730
17224,chrX,48824612,48824957,chrX,48824770,48824845
17225,chrX,48824612,48824958,chrX,48824657,48824730
17226,chrX,48824612,48824966,chrX,48824665,48824727
17227,chrX,48824612,48824966,chrX,48824665,48824727
17228,chrX,48824612,48824966,chrX,48824657,48824730
17229,chrX,48824612,48824966,chrX,48824657,48824730
17230,chrX,48824612,48824966,chrX,48824770,48824845
17231,chrX,48824612,48824958,chrX,48824665,48824727
17232,chrX,48824612,48824966,chrX,48824657,48824730
17233,chrX,48824612,48824957,chrX,48824657,48824730
17234,chrX,48824612,48824966,chrX,48824657,48824730
17235,chrX,48824612,48824966,chrX,48824770,48824845
17236,chrX,48824612,48824958,chrX,48824770,48824845
17237,chrX,48824612,48824966,chrX,48824665,48824727
17238,chrX,48824612,48824966,chrX,48824657,48824730
17239,chrX,48824612,48824966,chrX,48824770,48824845
17240,chrX,48824612,48824966,chrX,48824657,48824730
17241,chrX,48824612,48824976,chrX,48824665,48824727
17242,chrX,48824612,48824966,chrX,48824770,48824845
17243,chrX,48824612,48824966,chrX,48824657,48824730
17244,chrX,48824612,48824966,chrX,48824665,48824727
17245,chrX,48824612,48824967,chrX,48824657,48824730
17246,chrX,48824612,48824967,chrX,48824665,48824727
17247,chrX,48824612,48824756,chrX,48824657,48824730
17248,chrX,48824612,48824967,chrX,48824770,48824845
17249,chrX,48824612,48824957,chrX,48824665,48824727
17250,chrX,48824612,48824976,chrX,48824665,48824727
17251,chrX,48824612,48824756,chrX,48824665,48824727
17252,chrX,48824612,48824976,chrX,48824770,48824845
17253,chrX,48824612,48824967,chrX,48824770,48824845
17254,chr18,48859559,48863217,chr18,48861653,48861700
17255,chr18,48859559,48861906,chr18,48861653,48861700
17256,chr4,48860724,48861246,chr4,48861080,48861159
17257,chr4,48860724,48861248,chr4,48861100,48861156
17258,chr4,48860724,48861246,chr4,48861100,48861156
17259,chr4,48860724,48861248,chr4,48860943,48860993
17260,chr4,48860724,48861248,chr4,48861080,48861159
17261,chr4,48860724,48861246,chr4,48861070,48861173
17262,chr4,48860724,48861246,chr4,48860943,48860993
17263,chr4,48860724,48861248,chr4,48861070,48861173
17264,chr4,48860762,48861250,chr4,48861070,48861173
17265,chr4,48860762,48861815,chr4,48860943,48860993
17266,chr4,48860762,48861815,chr4,48861070,48861173
17267,chr4,48860762,48861216,chr4,48861080,48861159
17268,chr4,48860762,48861216,chr4,48861100,48861156
17269,chr4,48860762,48861249,chr4,48860943,48860993
17270,chr4,48860762,48861786,chr4,48861070,48861173
17271,chr4,48860762,48861249,chr4,48861100,48861156
17272,chr4,48860762,48861786,chr4,48861080,48861159
17273,chr4,48860762,48861817,chr4,48861100,48861156
17274,chr4,48860762,48861817,chr4,48861070,48861173
17275,chr4,48860762,48861817,chr4,48860943,48860993
17276,chr4,48860762,48861815,chr4,48861100,48861156
17277,chr4,48860762,48861249,chr4,48861070,48861173
17278,chr4,48860762,48861200,chr4,48861100,48861156
17279,chr4,48860762,48861216,chr4,48860943,48860993
17280,chr4,48860762,48861250,chr4,48861100,48861156
17281,chr4,48860762,48861786,chr4,48860943,48860993
17282,chr4,48860762,48861815,chr4,48861080,48861159
17283,chr4,48860762,48861200,chr4,48861070,48861173
17284,chr4,48860762,48861200,chr4,48861080,48861159
17285,chr4,48860762,48861250,chr4,48861080,48861159
17286,chr4,48860762,48861249,chr4,48861080,48861159
17287,chr4,48860762,48861250,chr4,48860943,48860993
17288,chr4,48860762,48861817,chr4,48861080,48861159
17289,chr4,48860762,48861200,chr4,48860943,48860993
17290,chr4,48860762,48861216,chr4,48861070,48861173
17291,chr4,48860762,48861786,chr4,48861100,48861156
17292,chr19,48873746,48874021,chr19,48873947,48873995
17293,chr19,48873746,48874021,chr19,48873947,48874016
17294,chr19,48875093,48876036,chr19,48875922,48875954
17295,chr19,48875093,48876036,chr19,48875660,48875678
17296,chr19,48875093,48876036,chr19,48876014,48876052
17297,chr19,48875973,48876036,chr19,48876014,48876052
17298,chr19,48875973,48876058,chr19,48876014,48876052
17299,chr19,48875973,48876059,chr19,48876014,48876052
17300,chrX,48893446,48893728,chrX,48893563,48893620
17301,chrX,48893446,48893728,chrX,48893515,48893563
17302,chrX,48893446,48893728,chrX,48893563,48893620
17303,chrX,48893446,48893728,chrX,48893475,48893553
17304,chrX,48893446,48893728,chrX,48893515,48893563
17305,chrX,48893446,48893728,chrX,48893475,48893553
17306,chrX,48893447,48893728,chrX,48893515,48893563
17307,chrX,48893447,48893728,chrX,48893475,48893553
17308,chrX,48893447,48893728,chrX,48893563,48893620
17309,chrX,48893448,48893728,chrX,48893515,48893563
17310,chrX,48893448,48893728,chrX,48893475,48893553
17311,chrX,48893448,48893728,chrX,48893563,48893620
17312,chrX,48893448,48893817,chrX,48893563,48893620
17313,chrX,48893448,48893728,chrX,48893475,48893553
17314,chrX,48893448,48893817,chrX,48893475,48893553
17315,chrX,48893448,48893728,chrX,48893563,48893620
17316,chrX,48893448,48893728,chrX,48893515,48893563
17317,chrX,48893448,48893817,chrX,48893515,48893563
17318,chrX,48893452,48893728,chrX,48893563,48893620
17319,chrX,48893452,48893728,chrX,48893515,48893563
17320,chrX,48893452,48893728,chrX,48893475,48893553
17321,chrX,48895037,48895101,chrX,48895053,48895100
17322,chrX,48903183,48905482,chrX,48903985,48904060
17323,chrX,48903183,48905482,chrX,48903714,48903785
17324,chrX,48903183,48904726,chrX,48903985,48904060
17325,chrX,48903183,48905482,chrX,48905352,48905416
17326,chrX,48903183,48904726,chrX,48903714,48903785
17327,chrX,48903183,48905482,chrX,48904251,48904294
17328,chrX,48903183,48904726,chrX,48903696,48903775
17329,chrX,48903183,48904726,chrX,48904251,48904294
17330,chrX,48903183,48905482,chrX,48903696,48903775
17331,chrX,48903612,48904589,chrX,48903696,48903775
17332,chrX,48903612,48904589,chrX,48903985,48904060
17333,chrX,48903612,48904589,chrX,48903714,48903785
17334,chrX,48903612,48904589,chrX,48904251,48904294
17335,chrX,48903613,48904863,chrX,48903714,48903785
17336,chrX,48903613,48904863,chrX,48903985,48904060
17337,chrX,48903613,48904863,chrX,48903696,48903775
17338,chrX,48903613,48904863,chrX,48904251,48904294
17339,chrX,48904163,48904726,chrX,48904251,48904294
17340,chrX,48904283,48904589,chrX,48904251,48904294
17341,chrX,48905397,48905482,chrX,48905352,48905416
17342,chr19,48918725,48919286,chr19,48919193,48919247
17343,chr19,48918999,48919286,chr19,48919193,48919247
17344,chr19,48919029,48919286,chr19,48919193,48919247
17345,chr19,48919029,48919286,chr19,48919193,48919247
17346,chr19,48919029,48919286,chr19,48919193,48919247
17347,chr19,48919193,48919286,chr19,48919193,48919247
17348,chr19,48919193,48919286,chr19,48919193,48919247
17349,chr19,48919193,48919286,chr19,48919193,48919247
17350,chr18,48919852,48921371,chr18,48920408,48920452
17351,chr18,48919852,48921371,chr18,48920877,48920911
17352,chr17,48921159,48921272,chr17,48921159,48921166
17353,chr17,48921159,48921272,chr17,48921159,48921166
17354,chr17,48921159,48921272,chr17,48921159,48921166
17355,chr17,48921159,48921272,chr17,48921159,48921166
17356,chr19,48922317,48923255,chr19,48922914,48922975
17357,chr19,48922317,48923255,chr19,48923218,48923255
17358,chr19,48922317,48922944,chr19,48922923,48922956
17359,chr19,48922317,48923255,chr19,48923218,48923255
17360,chr19,48922317,48923255,chr19,48922914,48922975
17361,chr19,48922317,48923255,chr19,48922923,48922956
17362,chr19,48922317,48923255,chr19,48922923,48922956
17363,chr19,48922317,48923255,chr19,48922914,48922975
17364,chr19,48922317,48923255,chr19,48923218,48923255
17365,chr19,48922317,48923268,chr19,48922923,48922956
17366,chr19,48922317,48923268,chr19,48923218,48923255
17367,chr19,48922317,48923255,chr19,48922923,48922956
17368,chr19,48922317,48923255,chr19,48922923,48922956
17369,chr19,48922317,48923255,chr19,48923218,48923255
17370,chr19,48922317,48923255,chr19,48922914,48922975
17371,chr19,48922317,48922944,chr19,48922914,48922975
17372,chr19,48922317,48923255,chr19,48923218,48923255
17373,chr19,48922317,48923255,chr19,48922923,48922956
17374,chr19,48922317,48923255,chr19,48922914,48922975
17375,chr19,48922317,48923255,chr19,48923218,48923255
17376,chr19,48922317,48923255,chr19,48922914,48922975
17377,chr19,48922317,48923255,chr19,48923218,48923255
17378,chr19,48922317,48923255,chr19,48922923,48922956
17379,chr19,48922317,48923255,chr19,48922914,48922975
17380,chr19,48922317,48923255,chr19,48922923,48922956
17381,chr19,48922317,48923255,chr19,48922914,48922975
17382,chr19,48922317,48923255,chr19,48922923,48922956
17383,chr19,48922317,48923255,chr19,48923218,48923255
17384,chr19,48922317,48923268,chr19,48922914,48922975
17385,chr19,48922424,48923012,chr19,48922923,48922956
17386,chr19,48922424,48923473,chr19,48923218,48923255
17387,chr19,48922424,48923255,chr19,48923218,48923255
17388,chr19,48922424,48923255,chr19,48922914,48922975
17389,chr19,48922424,48923272,chr19,48922914,48922975
17390,chr19,48922424,48923272,chr19,48922923,48922956
17391,chr19,48922424,48923272,chr19,48923218,48923255
17392,chr19,48922424,48923255,chr19,48922923,48922956
17393,chr19,48922424,48923012,chr19,48922914,48922975
17394,chr19,48922424,48923255,chr19,48923218,48923255
17395,chr19,48922424,48923255,chr19,48922923,48922956
17396,chr19,48922424,48923255,chr19,48922914,48922975
17397,chr19,48922424,48923255,chr19,48922923,48922956
17398,chr19,48922424,48923255,chr19,48923218,48923255
17399,chr19,48922424,48923255,chr19,48922914,48922975
17400,chr19,48922424,48923255,chr19,48923218,48923255
17401,chr19,48922424,48923079,chr19,48922914,48922975
17402,chr19,48922424,48923255,chr19,48922914,48922975
17403,chr19,48922424,48923255,chr19,48923218,48923255
17404,chr19,48922424,48923255,chr19,48922923,48922956
17405,chr19,48922424,48923473,chr19,48922914,48922975
17406,chr19,48922424,48923255,chr19,48922923,48922956
17407,chr19,48922424,48923473,chr19,48922923,48922956
17408,chr19,48922424,48923372,chr19,48922923,48922956
17409,chr19,48922424,48923079,chr19,48922923,48922956
17410,chr19,48922424,48923372,chr19,48922914,48922975
17411,chr19,48922424,48923372,chr19,48923218,48923255
17412,chr19,48922424,48923255,chr19,48922914,48922975
17413,chr19,48922604,48923271,chr19,48922914,48922975
17414,chr19,48922604,48922988,chr19,48922923,48922956
17415,chr19,48922604,48923271,chr19,48923218,48923255
17416,chr19,48922604,48922988,chr19,48922914,48922975
17417,chr19,48922604,48923271,chr19,48922923,48922956
17418,chr19,48922604,48923271,chr19,48922914,48922975
17419,chr19,48922604,48923271,chr19,48922923,48922956
17420,chr19,48922604,48923271,chr19,48923218,48923255
17421,chr17,48926963,48929054,chr17,48928126,48928159
17422,chr17,48926963,48929054,chr17,48928091,48928121
17423,chr17,48926963,48929054,chr17,48928100,48928142
17424,chr17,48926963,48929054,chr17,48928029,48928070
17425,chr17,48927134,48929056,chr17,48928100,48928142
17426,chr17,48927134,48929056,chr17,48928126,48928159
17427,chr17,48927134,48929056,chr17,48928029,48928070
17428,chr17,48927134,48929056,chr17,48928091,48928121
17429,chr12,48935722,48938946,chr12,48937000,48937051
17430,chr12,48935722,48938946,chr12,48936712,48936755
17431,chr12,48935722,48938946,chr12,48938368,48938431
17432,chr12,48935722,48938946,chr12,48938355,48938431
17433,chr19,48961097,48961798,chr19,48961712,48961782
